0.087075,0.220590,62
0.307664,0.179977,69
0.487642,0.226395,66
0.714036,0.174150,69
0.888186,0.214762,62
1.102948,0.145147,69
1.248050,0.203175,66
1.451224,0.168345,69
1.619569,0.232222,74
1.851791,0.156735,76
2.008526,0.226395,78
2.234921,0.150930,76
2.385850,0.232200,74
2.618050,0.168345,73
2.786395,0.249592,71
3.035986,0.151769,69
3.187755,0.219773,76
3.407528,0.162562,69
3.570091,0.220567,78
3.790658,0.162540,69
3.953197,0.208980,79
4.162177,0.150907,69
4.313084,0.238005,78
4.551088,0.150930,69
4.725261,0.127710,76
4.852971,0.121927,78
4.974898,0.127687,76
5.102562,0.121927,74
5.224490,0.127710,73
5.352200,0.121927,71
5.474127,0.121905,69
5.596032,0.133515,71
5.729546,0.127710,69
5.857256,0.121905,67
5.979161,0.104490,66
6.083628,0.133515,64
6.217143,0.220612,62
6.437755,0.162540,69
6.594467,0.226395,66
6.820862,0.162517,69
6.983379,0.243855,62
7.227234,0.150907,69
7.378141,0.197347,66
7.592902,0.168345,69
7.761247,0.191565,74
7.952834,0.179955,76
8.132789,0.232177,78
8.364989,0.156757,76
8.521746,0.226372,74
8.748118,0.156757,73
8.904875,0.185737,71
9.102222,0.203197,69
9.305420,0.168050,76
9.473469,0.191859,69
9.665329,0.197324,78
9.880091,0.150930,69
10.031020,0.237982,79
10.269002,0.139365,76
10.408367,0.203175,73
10.611542,0.174127,76
10.785669,0.673401,74
11.459070,0.153175,73
11.612245,0.375034,74
11.987279,0.203220,69
12.190499,0.145125,66
12.335624,0.243810,62
12.579433,0.150930,69
12.730363,0.220590,66
12.950952,0.191565,69
13.142517,0.232200,62
13.374717,0.145125,69
13.519841,0.203175,66
13.723016,0.185760,69
13.908776,0.185760,74
14.094535,0.162540,76
14.257075,0.232200,78
14.489274,0.162540,76
14.651814,0.208980,74
14.860794,0.156735,73
15.017528,0.214785,71
15.232313,0.150930,69
15.383243,0.249615,76
15.632857,0.145102,69
15.777959,0.209002,78
15.986961,0.168345,69
16.155306,0.243810,79
16.399116,0.150930,69
16.550045,0.191542,78
16.741587,0.150952,69
16.892540,0.139320,76
17.031859,0.127710,78
17.159569,0.133515,76
17.293084,0.127687,74
17.420771,0.121905,73
17.542676,0.133515,71
17.676190,0.127732,69
17.803923,0.127710,71
17.931633,0.133515,69
18.065147,0.121905,67
18.187052,0.098685,66
18.285737,0.116077,64
18.401814,0.208980,62
18.610794,0.162562,69
18.773356,0.238005,66
19.011361,0.191565,69
19.202925,0.220567,62
19.423492,0.139320,69
19.562812,0.209002,66
19.777619,0.156735,69
19.934354,0.238005,74
20.172358,0.156712,76
20.329070,0.220590,78
20.549660,0.150952,76
20.700612,0.220567,74
20.921179,0.162562,73
21.083741,0.191542,71
21.275283,0.203197,69
21.478481,0.185760,76
21.664240,0.156735,69
21.820975,0.383129,78
22.204104,0.255420,79
22.459524,0.133492,76
22.593016,0.209002,73
22.802018,0.185760,76
22.987778,0.586281,74
23.574059,0.179977,73
23.754036,0.354104,74
