0.063832,0.261224,83
0.325057,0.168345,81
0.499229,0.243810,79
0.760454,0.127732,81
0.928798,0.243787,83
1.213220,0.412154,86
1.648617,0.168322,83
1.828571,0.226372,86
2.089773,0.145125,88
2.269751,0.696599,91
2.983764,0.162517,88
3.152086,0.255420,86
3.413311,0.162540,88
3.581655,0.249615,91
3.842902,0.174150,93
4.022857,0.226395,95
4.272472,0.174150,93
4.452426,0.255420,91
4.707846,0.185737,88
4.893583,0.249615,86
5.178050,0.179955,83
5.358005,0.267007,79
5.625011,0.145147,81
5.770159,0.278617,83
6.054580,0.435374,81
6.489955,0.197370,79
6.693129,0.226395,81
6.942766,0.145102,84
7.111111,0.284444,83
7.401338,0.156735,81
7.558073,0.284467,79
7.848322,0.174150,81
8.028299,0.249615,83
8.277914,0.441179,86
8.719093,0.168345,83
8.887438,0.237982,86
9.131224,0.174150,88
9.334422,0.690771,91
10.025193,0.156735,88
10.187732,0.185760,86
10.652132,0.238005,91
10.895964,0.162540,93
11.064286,0.272834,95
11.354558,0.139297,93
11.499683,0.301859,91
11.801542,0.174150,88
11.981474,0.232200,86
12.189781,0.168367,83
12.358149,0.261202,81
12.619350,0.185760,83
12.805110,0.725624,79
13.530734,0.168367,78
13.699101,0.446939,79
14.146040,0.290295,83
14.436335,0.156689,81
14.593024,0.261224,79
14.877491,0.145125,81
15.045836,0.232177,83
15.301255,0.441156,86
15.771437,0.150930,83
15.945586,0.208980,86
16.160393,0.179955,88
16.363568,0.685011,91
17.060144,0.162540,88
17.228511,0.278639,86
17.512933,0.133515,88
17.652253,0.261224,91
17.925110,0.150907,93
18.093455,0.272834,95
18.372071,0.179955,93
18.557831,0.272834,91
18.830666,0.174150,88
19.004815,0.238050,86
19.283477,0.150907,83
19.446017,0.267029,79
19.718852,0.150930,81
19.875586,0.296054,83
20.177423,0.133515,81
20.310938,0.069683,84
20.380598,0.191565,81
20.577990,0.191565,79
20.775337,0.139320,81
21.210734,0.226395,83
21.466130,0.145125,81
21.617060,0.290249,79
21.907310,0.179977,81
22.087287,0.284444,83
22.371731,0.423787,86
22.824498,0.162540,83
23.004452,0.226395,86
23.236652,0.168345,88
23.434022,0.696328,91
24.130327,0.156735,88
24.292889,0.238005,86
24.536676,0.168345,88
24.710826,0.255420,91
24.989465,0.162540,93
25.157810,0.267029,95
25.430645,0.191565,93
25.628014,0.255420,91
25.889261,0.168345,88
26.063411,0.255420,86
26.342028,0.156735,83
26.504567,0.243810,81
26.754182,0.168345,83
26.945747,0.696644,79
27.642391,0.150930,78
27.793320,0.208934,79
28.246087,0.238005,90
28.495701,0.150907,91
28.669851,0.267007,93
28.948490,0.179932,90
29.128422,0.243832,86
29.389670,0.162562,85
29.552232,0.290204,86
29.848241,0.150930,88
30.004976,0.243810,91
30.283615,0.168345,93
30.451960,0.110340,95
30.579692,0.104512,93
30.713207,0.185782,91
30.898989,0.249592,88
31.171801,0.121882,86
31.340123,0.383129,88
31.729080,0.296054,91
32.030917,0.162540,93
32.199261,0.226395,95
32.460509,0.150952,91
32.646268,0.284467,93
32.930735,0.150930,90
33.081665,0.278594,91
33.366087,0.168345,88
33.540214,0.243810,86
33.818853,0.423764,83
34.248422,0.435397,81
34.683819,0.197370,79
34.886971,0.214785,81
35.136608,0.139320,84
35.299148,0.243810,83
35.554567,0.150907,81
35.728717,0.272857,79
36.001574,0.185192,81
36.186766,0.267029,83
36.453795,0.429615,86
36.883410,0.179932,83
37.063342,0.249592,86
37.312934,0.185805,88
37.510326,0.696576,91
38.212730,0.156735,88
38.375247,0.197370,86
38.845473,0.232200,91
39.083455,0.168345,93
39.257605,0.267029,95
39.542072,0.168345,93
39.716199,0.261224,91
39.977423,0.185760,88
40.163183,0.226395,86
40.412820,0.174127,83
40.586947,0.243810,81
40.836562,0.179955,83
41.016516,0.719864,79
41.736380,0.179955,78
41.916335,0.446939,79
42.380711,0.214807,90
42.641936,0.150907,91
42.816086,0.220567,93
43.065700,0.191565,90
43.263047,0.220590,86
43.501074,0.174150,85
43.675224,0.243810,86
43.924816,0.162540,88
44.093183,0.243810,91
44.371800,0.185760,93
44.563364,0.139320,95
44.708512,0.110317,93
44.842027,0.174127,91
45.016154,0.226417,88
45.265791,0.133515,86
45.416720,0.446984,88
45.869487,0.296054,91
46.171369,0.162540,93
46.339714,0.220590,95
46.577718,0.145102,91
46.751868,0.261202,93
47.036312,0.133515,90
47.187242,0.290227,91
47.477469,0.185782,88
47.663251,0.214785,86
47.907061,0.446496,83
48.353557,0.458594,81
48.812151,0.197392,79
49.009543,0.127710,81
49.427502,0.249592,83
49.694532,0.121905,81
49.839656,0.290227,79
50.129883,0.185782,81
50.315666,0.243810,83
50.576890,0.429592,86
51.035484,0.156735,83
51.215416,0.220590,86
51.470836,0.145125,88
51.645008,0.679184,91
52.329974,0.162540,88
52.498341,0.261224,86
52.765348,0.156735,88
52.927910,0.168367,91
53.212332,0.185760,93
53.403897,0.220590,95
53.653511,0.179955,93
53.839294,0.272834,91
54.117910,0.156735,88
54.280450,0.226395,86
54.530087,0.156757,83
54.686845,0.267007,81
54.953851,0.162540,83
55.116391,0.754649,79
55.871040,0.150930,78
56.021969,0.203152,79
56.480563,0.278639,83
56.759203,0.150952,81
56.910155,0.278617,79
57.188772,0.185760,81
57.374532,0.226372,83
57.624146,0.435397,86
58.059543,0.185714,83
58.245257,0.238005,86
58.483262,0.174150,88
58.657412,0.719841,91
59.400473,0.156712,88
59.563012,0.255420,86
59.824214,0.150930,88
59.980949,0.104490,91
