0.087075,0.278639,62
0.383129,0.348277,71
0.731406,0.139342,69
0.876553,0.174150,67
1.073900,0.185760,71
1.259683,0.133537,74
1.399002,0.145102,71
1.549932,0.162540,69
1.718277,0.127710,71
1.851769,0.179955,69
2.037528,0.168345,67
2.205873,0.133515,64
2.368413,0.150930,62
2.560000,0.296054,67
2.861837,0.162540,69
3.030181,0.156757,71
3.186939,0.168367,74
3.355306,0.162902,71
3.518186,0.162154,69
3.686145,0.150930,67
3.837075,0.203197,64
4.040272,0.272834,62
4.313107,0.371519,71
4.684626,0.168345,69
4.852971,0.174172,67
5.027143,0.121882,71
5.143220,0.162540,74
5.305760,0.174150,71
5.503129,0.170340,69
5.673469,0.166327,71
5.839796,0.162540,69
6.002336,0.156780,67
6.159116,0.121882,64
6.280998,0.185782,62
6.466780,0.284422,67
6.751202,0.214807,69
6.966009,0.174104,71
7.140113,0.141519,67
7.281633,0.200975,66
7.482608,0.137800,67
7.620408,0.140839,66
7.784490,0.168367,64
7.976054,0.255442,62
8.272109,0.330862,71
8.602971,0.150930,69
8.759705,0.174150,67
8.933855,0.162540,71
9.096395,0.139342,74
9.264762,0.168345,71
9.438889,0.145125,69
9.584014,0.150952,71
9.734943,0.179955,69
9.920703,0.162540,67
10.083243,0.121927,64
10.228390,0.156735,62
10.408345,0.319252,67
10.733401,0.162540,69
10.901746,0.499274,71
11.401020,0.150907,69
11.557710,0.174172,67
11.731882,0.156712,64
11.888594,0.307710,62
12.196304,0.313447,71
12.509751,0.168322,69
12.689683,0.168345,67
12.858027,0.145170,71
13.003197,0.174127,74
13.177302,0.162540,71
13.345646,0.162585,69
13.508231,0.162540,71
13.670748,0.185760,69
13.862290,0.139320,67
14.001610,0.139342,64
14.140952,0.174127,62
14.315079,0.319274,67
14.640181,0.197370,69
14.837551,0.156735,71
14.994263,0.127755,67
15.122018,0.174150,66
15.296168,0.162540,67
15.458707,0.145125,71
15.592200,0.185760,74
15.801179,0.650136,76
16.451315,0.127710,74
16.579025,0.203220,71
16.782245,0.626939,76
17.409184,0.174150,74
17.583333,0.185760,71
17.769093,0.162540,74
17.931633,0.145125,76
18.076757,0.341837,74
18.418594,0.128367,76
18.546961,0.145125,78
18.692086,0.185760,79
18.877846,0.156735,78
19.034580,0.179955,76
19.214535,0.156735,74
19.371270,0.127687,71
19.498957,0.150930,69
19.649887,0.348322,67
19.998209,0.162540,69
20.160748,0.377324,71
20.538073,0.150930,74
20.689002,0.168345,76
20.857347,0.145125,79
21.002472,0.168345,76
21.170816,0.179955,74
21.350771,0.133515,71
21.484286,0.191565,69
21.675850,0.150930,67
21.826780,0.139297,64
21.966077,0.168367,62
22.134444,0.307664,67
22.442109,0.214785,69
22.656893,0.162540,71
22.819433,0.133515,67
22.952948,0.168345,66
23.121293,0.150930,67
23.272222,0.150907,71
23.423129,0.145147,74
23.568277,0.714014,76
24.282290,0.162540,74
24.444830,0.162540,71
24.607370,0.174150,76
24.781519,0.121905,79
24.903424,0.348299,76
25.251723,0.156735,74
25.408458,0.174150,71
25.582608,0.145125,74
25.727732,0.174127,76
25.901859,0.296077,74
26.197937,0.168345,76
26.366281,0.162517,78
26.528798,0.168367,79
26.697166,0.179955,78
26.877120,0.133515,76
27.010635,0.179955,74
27.190590,0.139297,71
27.329887,0.139320,69
27.475011,0.348299,67
27.823311,0.179977,69
28.003288,0.301837,71
28.305125,0.185782,74
28.490907,0.168345,76
28.659252,0.156712,79
28.815964,0.156780,76
28.972721,0.174150,74
29.146871,0.150930,71
29.297800,0.156735,69
29.454535,0.185760,67
29.640295,0.133515,64
29.773810,0.179955,62
29.953764,0.301837,67
